ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG00684	o__Bacteroidales (UID2617)	213	406	265	99.62	0.38	100	3101781	46332	2460	2460	203671	445	376	358	4560	4213
MAG00686	o__Clostridiales (UID1212)	172	263	149	98.66	0.34	0	2489792	40630	2420	2420	125722	366	298	281	2515	2232
MAG00688	p__Actinobacteria (UID2112)	31	211	124	99.19	0.4	100	1890793	15757	1626	1626	38899	405	341	332	3273	3128
MAG00689	o__Clostridiales (UID1212)	172	263	149	75.4	0.89	25	1429607	28251	1385	1385	38679	364	298	277	2817	2593
MAG00690	f__Lachnospiraceae (UID1286)	57	420	207	98.55	1.93	16.67	3004353	38149	2792	2793	37776	390	322	308	2727	2566
MAG00691	o__Clostridiales (UID1212)	172	261	147	66.42	0.68	0	1811237	18344	2000	2000	3565	345	273	264	1511	1414
MAG00692	g__Prevotella (UID2724)	55	567	296	86.3	3.24	15.38	2900650	43930	2994	2994	3560	381	289	274	2513	2337
MAG00694	g__Corynebacterium (UID1936)	80	584	243	97.7	0.22	25	2648547	22599	2555	2555	11828	372	298	289	2623	2559
MAG00695	p__Actinobacteria (UID2112)	31	211	124	59.27	1.21	0	1220127	10687	1320	1320	3055	348	274	265	1480	1430
MAG00698	g__Prevotella (UID2724)	55	567	296	98.99	0.72	0	2767596	41769	2422	2422	36852	401	325	308	2595	2448
MAG00702	o__Lactobacillales (UID544)	293	473	265	98.47	0.75	0	3295879	40291	3173	3173	185051	363	305	293	1830	1713
MAG00703	o__Actinomycetales (UID1530)	622	254	150	88.22	0.67	0	2069430	17960	1835	1835	8731	380	312	302	1630	1574
MAG00704	o__Selenomonadales (UID1024)	64	334	167	99.4	0	0	1635745	18043	1543	1543	169971	376	321	309	3535	3236
MAG00705	f__Actinomycetaceae (UID1531)	42	420	211	98.58	0.71	50	1908569	15358	1688	1688	56319	416	347	338	3047	2979
MAG00708	f__Enterobacteriaceae (UID5121)	138	1162	336	99.5	0.43	0	5020103	54585	4719	4719	248669	377	317	305	2861	2738
MAG00710	g__Streptococcus (UID561)	89	679	295	87.74	0.42	0	1795756	22030	1709	1709	73167	373	312	300	2592	2419
MAG00711	f__Bifidobacteriaceae (UID1458)	77	463	220	97.26	1.19	0	1698760	19565	1598	1598	14876	379	310	298	3100	3004
MAG00712	k__Bacteria (UID203)	5449	104	58	71.19	0	0	5692690	60637	5390	5390	57016	371	313	302	2861	2738
MAG00713	f__Enterobacteriaceae (UID5124)	134	1173	336	99.52	2.18	65	4842850	56339	4518	4518	145398	383	317	304	3164	3078
MAG00722	o__Lactobacillales (UID544)	293	473	265	98.3	0.19	100	3000204	36678	2831	2831	149825	363	308	295	3147	2996
MAG00724	k__Bacteria (UID2570)	433	273	183	100	0.55	0	4698395	80876	4086	4086	73855	418	341	321	2902	2749
MAG00725	o__Clostridiales (UID1226)	155	277	158	99.37	0	0	4579577	61399	4228	4228	215138	381	324	310	5170	4872
MAG00726	g__Streptococcus (UID561)	89	679	295	89.2	2.19	26.92	1869710	23155	1830	1830	14490	364	304	292	1591	1526
MAG00727	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2702550	36512	2445	2445	171361	398	335	320	2355	2189
MAG00728	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2767105	44136	2596	2596	160437	387	321	304	2111	2003
MAG00729	o__Clostridiales (UID1212)	172	263	149	51.13	0	0	1453974	19633	1631	1631	3044	327	262	250	1691	1571
MAG00734	o__Clostridiales (UID1212)	172	263	149	92.79	1.2	50	2223510	20615	2146	2146	49924	382	309	300	3092	2962
MAG00736	o__Clostridiales (UID1212)	172	263	149	88.37	0	0	2032967	19815	1997	1997	112890	360	291	281	2628	2482
MAG00737	k__Bacteria (UID2329)	174	149	89	92.7	4.49	0	1289489	31118	1319	1319	361150	350	295	271	2663	2318
MAG00738	k__Bacteria (UID203)	5449	102	56	53.57	0	0	1490279	14438	1392	1392	11546	380	321	311	3517	3261
MAG00740	o__Clostridiales (UID1212)	172	263	149	72.36	0.84	50	1782437	23714	2107	2107	3279	325	260	249	1351	1293
MAG00741	k__Bacteria (UID203)	5449	104	58	60.52	1.72	0	1406266	13078	1479	1479	11328	352	286	277	2969	2818
MAG00742	o__Clostridiales (UID1212)	172	263	149	98.99	0	0	2526070	35523	2262	2262	40901	396	326	310	2799	2597
MAG00743	f__Lachnospiraceae (UID1255)	90	354	174	89.02	1.23	50	2504925	28282	2278	2278	15937	392	329	317	1634	1576
MAG00744	k__Bacteria (UID2982)	88	229	147	97.28	0.34	0	2930897	31144	2544	2544	33725	405	340	328	3150	2926
MAG00746	f__Bifidobacteriaceae (UID1462)	65	476	217	70.17	0.54	0	1417610	13175	1488	1488	3409	353	278	269	1612	1512
MAG00749	o__Clostridiales (UID1212)	172	263	149	87.92	2.68	100	1895806	21862	1931	1931	9280	355	290	279	1448	1403
MAG00750	o__Bacteroidales (UID2617)	213	406	265	98.36	0.87	0	3378686	54298	2726	2726	59084	442	370	350	2489	2290
MAG00751	o__Clostridiales (UID1212)	172	263	149	90.7	0	0	2055847	21760	2082	2082	12870	368	294	284	2117	2010
MAG00754	k__Bacteria (UID203)	5449	104	58	58.78	1.72	0	1275962	10668	1504	1504	3472	314	251	244	2860	2777
MAG00757	o__Clostridiales (UID1212)	172	263	149	97.27	0	0	2196008	26633	2000	2000	215540	391	325	312	2870	2709
MAG00758	o__Clostridiales (UID1212)	172	263	149	77.42	1.17	66.67	1904478	17576	1829	1829	9460	376	308	299	2549	2411
MAG00759	f__Lachnospiraceae (UID1286)	57	420	207	75.03	0	0	1963112	25488	1845	1845	12136	376	306	292	1513	1451
MAG00761	o__Clostridiales (UID1212)	172	260	146	98.63	0	0	3133891	45880	2870	2871	78976	395	323	306	3787	3623
MAG00762	o__Clostridiales (UID1212)	172	263	149	63.46	3.02	16.67	1599713	23199	1970	1970	2515	316	250	238	1652	1528
MAG00763	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2283649	20761	1936	1936	73851	405	342	331	3529	3281
MAG00766	o__Clostridiales (UID1226)	155	278	158	93.06	0	0	2820301	35576	2656	2656	39757	391	322	308	3850	3575
MAG00768	o__Clostridiales (UID1212)	172	263	149	68.52	0.67	0	1372924	14252	1572	1572	2782	334	255	246	1332	1284
MAG00769	o__Clostridiales (UID1212)	172	263	149	79.29	3.02	16.67	1838270	17377	1786	1786	55282	364	299	289	2840	2702
MAG00770	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2151415	33469	2011	2011	369856	386	315	298	2734	2622
MAG00772	o__Clostridiales (UID1212)	172	261	147	90.5	1.61	83.33	2538758	26408	2345	2345	19513	384	321	310	3631	3353
MAG00774	f__Lachnospiraceae (UID1286)	57	420	207	82.7	0.53	50	2461084	29352	2414	2414	9858	382	309	296	1707	1619
MAG00775	o__Clostridiales (UID1212)	172	263	149	88.46	1.51	0	2369927	22784	2070	2070	14663	409	339	328	2672	2579
MAG00778	o__Clostridiales (UID1212)	172	263	149	84.37	0.67	0	1848506	33722	1987	1987	6872	342	278	261	1652	1518
MAG00781	o__Clostridiales (UID1375)	50	332	124	100	0	0	3156163	56975	2799	2799	450749	371	318	298	2640	2412
MAG00782	o__Clostridiales (UID1212)	172	263	149	88.25	0.17	0	2317340	40671	2131	2131	16231	387	316	297	2403	2251
MAG00783	g__Streptococcus (UID684)	26	668	229	56.54	0.43	57.14	1067909	13754	1067	1067	10771	342	292	279	1494	1396
MAG00786	o__Clostridiales (UID1226)	155	278	158	100	0.53	25	2983245	38833	2531	2531	74836	430	352	337	2992	2884
MAG00787	f__Actinomycetaceae (UID1531)	42	420	211	97.91	1.71	83.33	2315472	16194	1951	1951	41662	414	349	340	3076	3011
MAG00788	k__Bacteria (UID2372)	131	177	106	97.84	1.25	14.29	2341292	38099	2400	2400	28030	365	295	279	2958	2752
MAG00790	o__Clostridiales (UID1226)	155	278	158	60.97	0.71	40	1725796	19826	1552	1552	21492	395	327	314	1992	1878
MAG00791	f__Pasteurellaceae (UID4932)	83	767	440	96.56	1	55.56	1861126	26085	2012	2012	9249	341	281	268	1555	1443
MAG00792	o__Clostridiales (UID1212)	172	261	147	97.05	0.68	0	2277441	23319	1981	1981	15247	386	327	315	1962	1844
MAG00793	o__Clostridiales (UID1212)	172	263	149	91.95	0.34	0	2071500	33352	1933	1933	25283	380	306	289	2183	2015
MAG00794	f__Lachnospiraceae (UID1286)	57	420	207	98.79	0.02	100	2954549	43594	2808	2808	169927	391	315	299	2047	1893
MAG00796	k__Bacteria (UID203)	5449	102	56	58.52	1.79	100	1997112	19897	1966	1966	16622	363	302	292	3736	3584
MAG00798	g__Streptococcus (UID559)	118	610	282	88.85	1.52	75	1496774	19762	1553	1553	17725	342	286	273	1614	1531
MAG00799	o__Clostridiales (UID1212)	172	263	149	97.32	0	0	1981793	23545	1829	1829	533757	397	328	315	2391	2223
MAG00800	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	1933869	19051	1752	1752	28213	385	318	307	3014	2903
MAG00801	p__Actinobacteria (UID2112)	31	211	124	91.96	1.61	0	1981470	14069	1780	1780	19068	389	321	313	3986	3809
MAG00802	f__Bifidobacteriaceae (UID1458)	77	464	220	85.05	1.57	44.44	1876001	19609	1627	1627	22649	411	340	328	2023	1924
MAG00805	f__Lachnospiraceae (UID1286)	57	420	207	64.2	1.81	25	1943681	25611	1823	1823	18014	389	315	301	2321	2168
MAG00807	o__Clostridiales (UID1226)	155	278	158	91.21	1.27	0	2411074	27532	2243	2243	22146	387	317	305	1629	1556
MAG00808	f__Lachnospiraceae (UID1286)	57	420	207	78.03	2.05	80	2600585	32403	2594	2595	7928	372	303	290	1754	1668
MAG00811	o__Clostridiales (UID1212)	172	261	147	53.34	1.36	0	1301145	12728	1657	1657	1977	309	238	230	1228	1207
MAG00812	o__Clostridiales (UID1226)	155	278	158	98.48	0.63	100	3749563	48110	3478	3478	34637	383	311	297	3155	2960
MAG00815	o__Selenomonadales (UID1024)	64	334	167	100	0	0	2011612	26312	1900	1900	77534	373	312	299	2489	2264
MAG00821	o__Clostridiales (UID1212)	172	263	149	99.33	0	0	2889479	49359	2682	2682	135950	391	315	297	3075	2864
MAG00828	f__Lachnospiraceae (UID1256)	33	333	171	99.03	0.1	100	2668027	33986	2487	2487	69693	385	321	307	2737	2601
MAG00829	o__Clostridiales (UID1226)	155	278	158	86.08	0.32	0	2836433	34278	2549	2549	70801	393	329	316	2522	2414
MAG00833	o__Clostridiales (UID1226)	155	278	158	54.05	2.33	45.45	2050742	27240	2108	2108	7836	370	291	278	1674	1561
MAG00835	o__Clostridiales (UID1226)	155	278	158	55.78	2.95	16.67	1430357	17976	1338	1338	20205	390	325	312	1270	1220
MAG00837	o__Clostridiales (UID1226)	155	278	158	78.06	3.38	16.67	2581197	32079	2467	2467	7647	381	309	296	2997	2849
MAG00838	f__Lachnospiraceae (UID1256)	33	333	171	97.91	0	0	2526348	31031	2381	2381	59445	380	316	303	1715	1631
MAG00845	o__Clostridiales (UID1212)	172	261	147	97.96	0	0	2844918	29875	2598	2598	102191	384	322	311	3626	3356
MAG00853	f__Lachnospiraceae (UID1255)	90	354	174	98	1.54	0	3216385	41094	2971	2971	28853	386	314	301	3383	3117
MAG00855	f__Lachnospiraceae (UID1286)	57	420	207	98.19	1.3	25	2375494	29343	2176	2176	75986	407	337	323	2669	2493
MAG00859	p__Actinobacteria (UID2112)	31	211	124	100	1.01	0	3394035	25669	3033	3033	152833	406	329	320	2406	2307
MAG00864	f__Actinomycetaceae (UID1531)	42	420	211	62.27	2.87	50	1991160	10686	2332	2332	2455	322	250	246	1157	1147
MAG00871	k__Bacteria (UID203)	5449	103	57	55.82	1.75	0	1980699	25084	1859	1859	20822	376	319	305	3289	3015
MAG00872	f__Lachnospiraceae (UID1256)	33	333	171	95.81	2.46	33.33	2754386	37412	2545	2545	48288	392	323	309	3559	3256
MAG00874	k__Bacteria (UID2372)	131	177	106	93.28	0	0	2502828	43123	2713	2713	18483	337	281	265	2951	2715
MAG00877	f__Lachnospiraceae (UID1286)	57	420	207	98.07	0	0	2950955	42876	2782	2782	85997	384	316	300	2591	2473
MAG00880	o__Clostridiales (UID1226)	155	278	158	96.68	0.63	0	2532545	27535	2231	2231	36633	391	328	316	4532	4359
MAG00884	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	2747179	29779	2529	2529	94249	387	323	311	4775	4601
MAG00892	p__Proteobacteria (UID3887)	1487	255	158	100	0.11	0	2594703	30205	2312	2312	115301	396	332	319	6248	5815
MAG00909	o__Clostridiales (UID1226)	155	278	158	95.04	1.27	0	3720612	48221	3485	3485	22894	390	308	294	2551	2418
MAG00950	k__Bacteria (UID2329)	174	149	89	80.69	3.37	0	2311782	38250	2871	2871	2976	309	241	227	1284	1171
MAG00960	o__Clostridiales (UID1226)	155	278	158	79.94	2.32	60	2711257	34360	2621	2622	6900	373	304	290	1679	1589
MAG00961	o__Clostridiales (UID1226)	155	278	158	96.41	0.63	0	2925178	34171	2595	2595	174039	404	333	320	1608	1538
MAG00980	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	3323732	26668	2864	2864	102088	416	339	330	3828	3692
MAG00985	g__Prevotella (UID2724)	55	567	296	98.31	0.51	0	3208206	49194	2653	2653	50338	441	356	338	2513	2335
MAG00986	p__Proteobacteria (UID3887)	1487	255	158	97.78	0.63	100	2465266	28468	2240	2240	37421	391	324	311	4743	4368
MAG00997	o__Clostridiales (UID1212)	172	263	149	89.09	2.24	25	2285626	31912	2473	2473	5213	320	253	240	1293	1236
MAG01003	f__Lachnospiraceae (UID1256)	33	333	171	97.28	0.29	0	2747190	35475	2581	2581	67989	380	316	303	3289	3017
MAG01008	o__Clostridiales (UID1212)	172	257	149	99.33	0.13	0	4110175	37424	4029	4029	101136	378	304	295	3466	3307
MAG01010	o__Clostridiales (UID1212)	172	257	149	54.95	0.67	0	1143794	9829	1161	1161	51182	356	294	286	1645	1591
MAG01014	g__Bacteroides (UID2691)	33	839	309	99.22	0.32	0	6190644	100958	4838	4838	88439	474	388	367	1986	1889
MAG01017	k__Bacteria (UID203)	5449	103	57	68.77	1.75	0	4929520	53606	5139	5139	14308	340	284	273	2364	2240
MAG01018	o__Bacteroidales (UID2621)	198	427	260	98.86	0	0	4950290	75158	4041	4041	128521	442	374	355	2635	2487
MAG01019	o__Clostridiales (UID1212)	172	261	147	98.24	0	0	2463494	25112	2256	2256	82487	386	317	306	2518	2426
MAG01020	o__Bacteroidales (UID2621)	198	427	260	99.42	0	0	6858470	112018	5301	5301	180232	480	394	373	2814	2635
MAG01021	g__Streptococcus (UID561)	89	679	295	99.49	0.24	0	2091457	26122	1991	1991	82291	371	312	298	4446	4124
MAG01033	o__Clostridiales (UID1226)	155	278	158	98.73	0	0	3780837	45794	3424	3424	44254	393	323	309	3624	3486
MAG01042	o__Clostridiales (UID1226)	155	278	158	52.53	0.32	0	1375302	17319	1302	1303	107145	388	314	300	1578	1497
MAG01047	g__Prevotella (UID2724)	55	567	296	99.32	1.01	0	3127106	43286	2380	2380	51722	441	374	356	3183	3002
MAG01049	o__Lactobacillales (UID355)	490	336	184	85.7	1.45	20	1578735	20414	1839	1839	4119	309	249	238	1278	1227
MAG01060	f__Enterobacteriaceae (UID5124)	134	1173	336	99.25	1.21	76.19	4586046	52616	4328	4328	48487	381	312	300	1675	1574
MAG01065	o__Clostridiales (UID1212)	172	263	149	77.74	0.73	100	1526294	13488	1663	1663	5108	352	275	267	1225	1188
MAG01068	o__Bacteroidales (UID2657)	160	492	269	95.51	0.56	50	4402944	65798	3585	3586	51646	435	367	349	1958	1872
MAG01069	f__Lachnospiraceae (UID1286)	57	420	207	97.58	0	0	2897157	42291	2702	2702	104408	388	318	302	2047	1893
MAG01071	k__Bacteria (UID203)	5449	104	58	79.66	3.45	50	3905198	43723	3954	3954	9708	352	285	274	1670	1605
MAG01074	o__Clostridiales (UID1212)	172	263	149	68.36	2.57	12.5	1763433	15243	2118	2118	3636	307	246	239	1346	1304
MAG01075	o__Clostridiales (UID1212)	172	263	149	84.84	0.67	0	1802466	19299	2008	2008	4934	335	270	261	1535	1468
MAG01077	o__Clostridiales (UID1120)	304	250	143	88.87	1.57	0	2707366	28030	2743	2743	5476	357	291	281	2177	2035
MAG01078	o__Clostridiales (UID1212)	172	263	149	95.92	1.34	100	2082842	20011	2137	2137	31604	353	283	274	1537	1471
MAG01079	o__Clostridiales (UID1212)	172	263	149	78.23	2.24	0	1333071	26556	1289	1289	75425	377	308	287	2729	2520
MAG01080	p__Actinobacteria (UID2112)	31	211	124	78.99	1.88	66.67	1463618	11781	1603	1603	4284	337	270	263	1323	1305
MAG01081	o__Clostridiales (UID1212)	172	260	146	98.63	0	0	2884006	41106	2716	2717	66719	388	312	297	2749	2570
MAG01083	o__Clostridiales (UID1212)	172	263	149	97.32	0	0	1868291	29579	1713	1713	432507	384	325	308	2423	2232
MAG01084	o__Clostridiales (UID1212)	172	263	149	95.43	0.67	0	2293486	39147	2103	2103	40318	389	320	301	2617	2417
MAG01086	o__Clostridiales (UID1212)	172	263	149	89.43	1.01	50	2119516	20013	2142	2142	33523	363	294	285	3018	2861
MAG01089	o__Clostridiales (UID1212)	172	263	149	95.97	1.4	0	2462568	24817	2452	2452	25734	350	287	277	1782	1688
MAG01095	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	2195469	35159	2052	2052	194140	376	312	295	2444	2298
MAG01096	f__Lachnospiraceae (UID1256)	33	333	171	77.06	4.32	8.33	1738142	21101	1948	1948	4944	328	270	260	1425	1326
MAG01097	k__Bacteria (UID203)	5449	104	58	73.43	0	0	2154027	23357	1901	1901	23597	410	329	316	3111	3010
MAG01098	k__Bacteria (UID203)	5449	102	56	58.39	0	0	1940146	18598	1833	1833	11005	369	309	298	3581	3325
MAG01099	o__Clostridiales (UID1212)	172	261	147	98.64	0.02	100	3106189	32186	2805	2805	105854	390	327	315	3549	3272
MAG01100	o__Bacteroidales (UID2621)	198	427	260	93.87	0.19	0	6692491	109177	5327	5327	34335	472	381	361	2650	2485
MAG01101	o__Clostridiales (UID1212)	172	263	149	73.01	1.17	0	2025149	35220	2395	2395	4167	317	252	238	2559	2364
MAG01102	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2093893	18834	1795	1795	42778	394	339	328	2776	2637
MAG01103	f__Lachnospiraceae (UID1256)	33	333	171	89.04	0.58	0	2258822	27504	2094	2094	72765	379	321	308	1727	1644
MAG01104	o__Clostridiales (UID1212)	172	263	149	97.99	0.67	0	1980018	30536	1905	1905	72201	369	304	288	2444	2299
MAG01105	o__Clostridiales (UID1226)	155	278	158	92.32	0.36	33.33	2633824	31690	2532	2532	26301	371	308	295	1957	1807
MAG01106	o__Clostridiales (UID1212)	172	261	147	94.33	0.68	33.33	3270244	34162	2977	2977	33435	384	320	308	3597	3329
MAG01107	o__Clostridiales (UID1212)	172	263	149	73.93	0.81	50	1410597	24522	1744	1744	4255	299	244	230	1566	1434
MAG01108	f__Lachnospiraceae (UID1256)	33	333	171	61.12	0.58	0	1389107	16917	1354	1354	16361	371	308	296	1512	1444
MAG01109	f__Lachnospiraceae (UID1286)	57	420	207	98.79	0.64	50	3447138	47621	3311	3311	51339	377	306	292	1677	1558
MAG01110	f__Bifidobacteriaceae (UID1458)	77	464	220	96.4	0.68	50	2187082	24230	1766	1766	112368	427	361	347	3111	3010
MAG01111	k__Bacteria (UID203)	5449	102	56	56.49	0	0	1951868	19780	2283	2283	4965	317	253	244	1196	1149
MAG01112	o__Clostridiales (UID1212)	172	263	149	64.7	1.09	50	1529235	25616	1811	1812	2864	302	249	234	1194	1133
MAG01113	k__Bacteria (UID2372)	131	177	106	98.11	0	0	2522762	42868	2893	2893	18399	318	262	247	1832	1667
MAG01114	f__Bifidobacteriaceae (UID1462)	65	476	217	97.56	1.04	66.67	2130983	21255	1776	1776	63317	424	351	339	3173	3078
MAG01116	k__Bacteria (UID203)	5449	103	57	51.12	0	0	1728940	21586	2069	2069	3814	313	247	237	2148	2016
MAG01117	p__Actinobacteria (UID2112)	31	211	124	99.91	1.08	100	2714326	23290	2500	2500	65543	377	310	301	2337	2195
MAG01118	o__Clostridiales (UID1212)	172	263	149	96.98	2.03	20	2351800	30591	2347	2347	15004	357	302	289	2181	2070
MAG01119	f__Bifidobacteriaceae (UID1458)	77	464	220	95.23	0	0	2068313	21599	1729	1729	71323	422	355	343	3113	3019
MAG01120	o__Clostridiales (UID1212)	172	263	149	91.53	0.67	0	2369298	24841	2568	2568	7097	334	265	255	3251	3078
MAG01121	p__Actinobacteria (UID2112)	31	211	124	97.58	0	0	2014160	16887	1788	1788	31393	393	321	311	2760	2698
MAG01122	f__Lachnospiraceae (UID1286)	57	420	207	99.28	0	0	2906599	42498	2759	2759	117668	386	314	298	2930	2832
MAG01128	o__Clostridiales (UID1212)	172	263	149	99.2	0	0	2607941	44493	2317	2317	84172	391	331	312	2400	2233
MAG01130	o__Clostridiales (UID1226)	155	278	158	97.77	1.58	66.67	2767702	33003	2582	2582	57512	387	317	304	2233	2101
MAG01137	o__Clostridiales (UID1212)	172	261	147	94.59	0	0	2144114	20931	1902	1902	21310	393	330	319	3636	3364
MAG01140	o__Clostridiales (UID1226)	155	278	158	94.03	0.63	0	3162863	40144	2922	2922	15934	385	311	298	2995	2853
MAG01144	o__Clostridiales (UID1212)	172	263	149	71.99	1.07	12.5	2019431	31857	2331	2331	3386	333	263	249	1879	1737
MAG01145	o__Bacteroidales (UID2657)	160	491	268	94.67	0.01	100	2894355	44020	2430	2430	18234	432	358	340	1892	1810
MAG01146	k__Bacteria (UID203)	5449	103	57	50.88	1.75	0	1677620	21817	1536	1536	52304	403	333	319	1418	1340
MAG01148	o__Clostridiales (UID1212)	172	263	149	75.23	2.68	0	1673369	15229	1957	1957	4135	325	257	249	1645	1638
MAG01154	o__Clostridiales (UID1212)	172	261	147	82.1	0.13	83.33	1745764	16558	1701	1701	10213	362	301	291	1418	1375
MAG01159	o__Bacteroidales (UID2621)	198	427	260	99.42	0.32	50	4784769	72334	3991	3991	95592	436	365	347	3402	3192
MAG01163	f__Lachnospiraceae (UID1286)	57	420	207	95.6	0.97	0	2853859	41688	2692	2692	58141	387	316	301	1785	1647
MAG01164	p__Actinobacteria (UID2112)	31	211	124	51.18	1.61	0	1191513	9084	1388	1388	3624	302	248	241	1077	1037
MAG01165	o__Clostridiales (UID1226)	155	278	158	70.54	0.32	0	2529158	32322	2490	2490	8110	369	296	283	2458	2340
MAG01176	p__Actinobacteria (UID2112)	31	211	124	71.72	1.61	0	2227465	17857	2199	2199	8462	365	294	286	1787	1723
MAG01177	o__Clostridiales (UID1212)	172	263	149	97.32	0	0	1924419	22965	1742	1742	385880	404	335	321	2391	2226
MAG01179	c__Deltaproteobacteria (UID3218)	61	284	169	98.22	0.72	16.67	2963117	22763	2674	2674	24486	400	320	311	2966	2916
MAG01180	o__Clostridiales (UID1120)	304	247	141	95.23	1.06	50	1430281	19210	1534	1535	12672	348	285	272	2713	2548
MAG01182	f__Lachnospiraceae (UID1286)	57	420	207	98.31	1.45	0	3734576	53135	3462	3462	76161	396	320	304	2457	2360
MAG01185	p__Actinobacteria (UID2112)	31	211	124	71.97	2.63	16.67	1599426	10763	1676	1676	4076	342	273	267	1553	1503
MAG01191	p__Actinobacteria (UID2112)	31	211	124	78.67	2.84	33.33	1641597	16503	1794	1794	4758	330	265	255	1551	1493
MAG01192	o__Clostridiales (UID1212)	172	263	149	67.31	2.68	16.67	2741867	49877	3578	3578	3215	285	217	203	2228	2101
MAG01193	o__Clostridiales (UID1212)	172	263	149	56.03	0.67	0	1248014	14667	1529	1529	2365	313	242	233	1740	1635
MAG01195	o__Clostridiales (UID1212)	172	257	149	87.17	2.04	16.67	2244769	17733	2408	2408	10581	340	274	266	2416	2380
MAG01200	o__Clostridiales (UID1226)	155	278	158	78.74	1.27	50	2086419	24198	2127	2127	7169	361	292	280	1530	1480
MAG01204	f__Lachnospiraceae (UID1256)	33	333	171	95.9	0.19	100	2622199	32947	2512	2512	29684	394	311	297	2561	2432
MAG01207	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2710902	36400	2494	2494	174328	394	330	315	2351	2184
MAG01208	f__Lachnospiraceae (UID1286)	57	420	207	99.28	0	0	2722435	39768	2514	2514	98347	391	324	308	2574	2363
