ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG00211	o__Clostridiales (UID1212)	172	263	149	93.75	0.67	100	2139446	21095	2232	2232	9920	349	280	270	1736	1633
MAG00212	f__Bifidobacteriaceae (UID1462)	65	476	217	99.68	0	0	2286986	23158	1924	1924	167359	421	349	337	3173	3078
MAG00213	f__Lachnospiraceae (UID1256)	33	333	171	79.13	2.81	8.33	2047183	25338	2073	2073	11263	351	294	282	2311	2190
MAG00214	f__Lachnospiraceae (UID1256)	33	333	171	97.27	0.58	100	2735112	33469	2588	2588	66226	388	322	309	2325	2188
MAG00215	f__Lachnospiraceae (UID1286)	57	420	207	98.31	0	0	2799493	40733	2629	2629	132926	389	316	300	2047	1893
MAG00216	o__Clostridiales (UID1226)	155	278	158	99.37	0.32	100	2624031	28000	2410	2410	53188	384	323	311	4775	4599
MAG00217	f__Lachnospiraceae (UID1256)	33	333	171	93.1	2.92	0	2287428	28132	2177	2177	20256	374	313	300	2734	2597
MAG00218	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	1827084	15120	1529	1529	101945	411	350	340	2644	2520
MAG00219	f__Lachnospiraceae (UID1286)	57	420	207	96.24	1.69	0	2709747	35624	2529	2529	104946	393	325	311	1518	1449
MAG00220	f__Lachnospiraceae (UID1286)	57	420	207	95.89	0	0	2860876	38883	2626	2626	54257	392	322	308	1555	1465
MAG00221	k__Bacteria (UID203)	5449	103	57	72.11	0	0	2430228	26503	2486	2486	10050	359	296	286	2473	2381
MAG00222	f__Lachnospiraceae (UID1256)	33	333	171	82.92	1.97	0	2050007	25174	1873	1874	15584	396	327	314	2096	1963
MAG00223	f__Bifidobacteriaceae (UID1462)	65	476	217	99.22	0	0	2214510	22411	1834	1834	197007	424	355	342	3173	3078
MAG00224	p__Bacteroidetes (UID2605)	350	314	208	97.92	1.6	25	2116245	23346	1917	1917	25409	393	318	306	2303	2157
MAG00225	k__Bacteria (UID203)	5449	102	56	69.97	0	0	1879728	17987	1832	1832	17228	363	299	289	1676	1604
MAG00226	k__Bacteria (UID203)	5449	104	58	82.57	0	0	5991494	89097	5216	5216	112333	426	345	328	7322	6757
MAG00227	k__Bacteria (UID203)	5449	102	56	59.82	0	0	2574789	26883	2617	2617	11536	361	288	278	2931	2735
MAG00228	o__Bacteroidales (UID2621)	198	427	260	99.42	0	0	4659171	70592	3872	3872	147659	438	365	347	2473	2294
MAG00229	o__Clostridiales (UID1212)	172	261	147	97.28	0	0	2421574	24031	2107	2107	66247	391	335	324	2000	1907
MAG00230	k__Bacteria (UID203)	5449	103	57	63.16	1.75	0	2303456	28778	2180	2180	9048	378	308	294	2415	2263
MAG00231	p__Proteobacteria (UID3887)	1487	256	160	70.09	0.78	50	1646111	13507	1941	1941	2582	319	252	245	1733	1688
MAG00232	o__Clostridiales (UID1212)	172	257	149	85.1	2.32	16.67	3333872	29405	3753	3753	5736	338	266	258	1542	1495
MAG00233	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2725476	47271	2851	2851	129335	350	290	274	2564	2339
MAG00234	o__Clostridiales (UID1226)	155	274	157	85.37	0.85	0	2122217	27956	2188	2188	10628	357	297	284	2147	2004
MAG00235	o__Clostridiales (UID1212)	172	263	149	87.05	1.36	50	2018712	19937	2289	2289	4171	323	258	249	1477	1390
MAG00236	o__Clostridiales (UID1226)	155	278	158	96.84	0.95	50	3295296	39396	2960	2960	69296	392	333	320	3751	3613
MAG00237	o__Clostridiales (UID1226)	155	278	158	98.27	0	0	2684726	29508	2387	2387	73335	387	326	313	4532	4359
MAG00238	f__Lachnospiraceae (UID1256)	33	333	171	91.52	0.03	100	2509614	31936	2275	2275	80464	391	325	311	2640	2443
MAG00239	o__Clostridiales (UID1226)	155	278	158	97.08	0.79	50	2950082	35086	2641	2641	48780	397	328	315	3253	3032
MAG00240	o__Selenomonadales (UID1024)	64	334	167	99.98	1.5	0	2338771	30217	2184	2184	204753	384	323	310	2509	2366
MAG00241	o__Clostridiales (UID1226)	155	278	158	98.1	0	0	2863554	34382	2634	2634	120333	387	323	310	2212	2071
MAG00242	o__Clostridiales (UID1212)	172	261	147	95.97	0.06	100	2485357	25851	2367	2367	57979	385	311	300	2120	2043
MAG00243	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2548845	43690	2486	2486	53929	357	306	288	4376	3981
MAG00244	g__Streptococcus (UID684)	26	668	229	71.78	1.4	35	1390608	18984	1737	1737	2873	299	239	228	1213	1169
MAG00245	o__Selenomonadales (UID1024)	64	334	167	100	1.5	0	2275458	29068	2121	2121	201759	382	323	310	2400	2145
MAG00246	k__Bacteria (UID203)	5449	104	58	71.71	1.72	0	2071076	25257	1906	1906	17444	398	325	312	2096	1963
MAG00247	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2731602	47308	2855	2855	143720	350	290	274	2564	2339
MAG00248	o__Clostridiales (UID1226)	155	278	158	96.68	0.63	0	3066496	36268	2739	2739	49054	392	335	322	3751	3614
MAG00249	k__Bacteria (UID203)	5449	102	56	58.04	0	0	1973286	19806	1967	1967	9574	362	294	284	2772	2631
MAG00250	o__Clostridiales (UID1212)	172	261	147	97.96	0	0	3031173	31356	2674	2674	101555	393	331	320	3574	3313
MAG00251	o__Bacteroidales (UID2621)	198	427	260	53.77	1.09	25	2164561	32577	2510	2510	2112	333	264	251	1263	1184
MAG00252	o__Bacteroidales (UID2654)	163	486	266	83.31	2.44	60	4812479	73170	4210	4210	13838	426	330	313	1893	1812
MAG00253	k__Bacteria (UID2372)	131	177	106	90.09	0.94	100	1609965	21091	1828	1828	5342	319	263	252	2577	2380
MAG00254	o__Clostridiales (UID1212)	172	263	149	89.45	1.61	16.67	2058063	34949	2166	2166	6751	351	279	263	1721	1602
MAG00255	o__Clostridiales (UID1212)	172	263	149	99.33	2.01	33.33	2808377	37951	2637	2637	58601	382	321	307	2184	2070
MAG00256	f__Lachnospiraceae (UID1286)	57	420	207	97.58	1.93	0	2898950	38117	2733	2733	157716	393	322	308	2110	2035
MAG00257	o__Clostridiales (UID1226)	155	274	157	99.36	0.02	100	2454363	32598	2316	2316	137199	380	324	310	2147	2004
MAG00258	f__Lachnospiraceae (UID1256)	33	333	171	98.83	0.33	25	2493899	31045	2334	2334	44746	381	321	307	2734	2596
MAG00259	o__Clostridiales (UID1226)	155	278	158	95.89	0.69	0	2647943	28991	2338	2338	54544	387	328	315	4532	4359
MAG00260	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	1840688	15224	1545	1545	101944	411	349	339	2764	2631
MAG00261	o__Clostridiales (UID1226)	155	278	158	88.47	0.9	66.67	2333284	24457	2355	2355	11847	360	295	285	2183	2066
MAG00262	f__Bifidobacteriaceae (UID1462)	65	476	217	99.31	0	0	2171042	22016	1809	1809	197010	422	352	340	3173	3078
MAG00263	o__Clostridiales (UID1226)	155	278	158	87.09	1.9	33.33	2541627	29723	2260	2260	25913	402	330	317	3253	3032
MAG00264	f__Lachnospiraceae (UID1256)	33	333	171	54.68	0.1	0	2412252	31687	2279	2279	92657	381	308	294	2640	2443
MAG00265	o__Clostridiales (UID1212)	172	261	147	95.22	2.47	92.31	2058705	19897	1960	1960	24350	370	306	295	3014	2883
MAG00266	p__Bacteroidetes (UID2605)	350	314	208	85.62	0.5	0	1832816	20329	2076	2076	3448	335	258	249	1459	1402
MAG00267	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2530269	43294	2478	2478	45557	356	305	288	4376	3981
MAG00268	o__Clostridiales (UID1226)	155	278	158	65.76	0.32	100	1675870	19958	1646	1646	9971	373	305	293	1963	1833
MAG00269	o__Bacteroidales (UID2657)	160	492	269	91.94	1.24	0	4695488	69600	4008	4008	135263	432	353	336	7322	6757
MAG00270	f__Lachnospiraceae (UID1286)	57	420	207	98.31	0	0	2856968	41432	2672	2672	125981	389	317	302	2705	2583
MAG00271	f__Lachnospiraceae (UID1256)	33	333	171	94.89	0	0	2442217	29674	2287	2287	91426	392	326	313	2333	2194
MAG00272	o__Clostridiales (UID1226)	155	278	158	91.4	0.84	100	3093131	39054	2814	2814	16459	384	319	305	2745	2618
MAG00273	o__Clostridiales (UID1212)	172	261	147	97.83	0	0	2361338	24394	2211	2211	47493	382	315	304	1512	1447
MAG00274	o__Selenomonadales (UID1024)	64	334	167	90.39	2.4	0	2013597	25477	2116	2116	10119	348	287	275	2531	2388
MAG00275	f__Lachnospiraceae (UID1256)	33	333	171	93.92	0.1	100	2364084	30229	2099	2099	30201	414	337	323	4108	3853
MAG00276	g__Streptococcus (UID684)	26	668	229	99.24	0.19	50	1767087	23078	1935	1935	101843	328	260	248	1644	1547
MAG00277	f__Lachnospiraceae (UID1256)	33	333	171	98.33	0	0	2771618	34049	2606	2607	88827	391	323	310	2246	2099
MAG00278	o__Clostridiales (UID1212)	172	263	149	90.53	0.89	50	2280178	24116	2276	2276	7229	366	289	278	3244	3036
MAG00279	o__Clostridiales (UID1212)	172	263	149	91.04	1.68	33.33	1682125	23295	1737	1737	7428	362	292	278	1714	1607
MAG00280	f__Xanthomonadaceae (UID4214)	55	659	290	54.17	1.35	81.82	2222645	17132	2728	2728	2234	314	247	241	1484	1434
MAG00281	o__Clostridiales (UID1212)	172	261	147	94.56	0	0	2532080	25448	2199	2199	95710	393	336	324	3563	3308
MAG00282	f__Enterobacteriaceae (UID5124)	134	1173	336	90.68	1.24	73.33	4180979	47022	4236	4236	8921	356	288	277	3164	3077
MAG00283	f__Lachnospiraceae (UID1286)	57	420	207	87.69	0.64	0	2561095	30175	2373	2373	14699	398	326	313	2666	2527
MAG00284	k__Bacteria (UID203)	5449	103	57	70.1	0.88	0	1973088	23564	2162	2162	4557	343	275	265	1880	1793
MAG00285	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2706915	46797	2865	2865	78646	347	286	270	2829	2582
MAG00286	o__Bacteroidales (UID2654)	163	486	266	77.91	2.96	38.46	3374022	50631	3582	3582	3504	373	285	271	1925	1821
MAG00287	f__Lachnospiraceae (UID1256)	33	333	171	94.74	2.92	27.27	3018182	38404	2983	2983	18790	366	299	286	3289	3010
MAG00288	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2184310	19659	1881	1881	72859	393	338	327	3595	3335
MAG00289	o__Clostridiales (UID1226)	155	278	158	96.8	0.71	66.67	2882738	37817	2570	2570	47810	414	336	321	2992	2884
MAG00290	k__Bacteria (UID203)	5449	103	57	52.63	4.39	33.33	1212106	15119	1168	1168	62780	376	313	300	1517	1457
MAG00291	f__Lachnospiraceae (UID1255)	90	354	174	97.01	0.91	0	2865215	36323	2615	2615	63262	390	322	308	2925	2707
MAG00292	o__Clostridiales (UID1212)	172	261	147	95.78	1.98	100	2156169	22257	2106	2106	22287	369	304	294	2495	2388
MAG00293	f__Lachnospiraceae (UID1286)	57	420	207	98.11	0	0	2499604	36065	2383	2383	42898	389	314	298	2045	1891
MAG00294	p__Actinobacteria (UID2112)	31	211	124	84.47	2.51	25	1923736	16435	1998	1998	4575	360	282	273	1474	1416
MAG00295	o__Clostridiales (UID1226)	155	278	158	84.54	0.63	0	2426754	30031	2232	2232	8464	378	311	298	2926	2745
MAG00296	o__Clostridiales (UID1226)	155	278	158	72.45	1.69	25	1528747	21572	1681	1681	4106	349	283	270	1847	1741
MAG00297	o__Clostridiales (UID1212)	172	263	149	99.6	1.34	0	2559727	33836	2462	2462	45681	373	313	300	2136	2025
MAG00298	f__Bifidobacteriaceae (UID1458)	77	464	220	64.85	1.81	12.5	1347124	14694	1452	1452	2670	349	274	264	3111	3010
MAG00299	g__Prevotella (UID2724)	55	567	296	80.31	2.75	25	2599918	39604	2460	2460	6956	405	315	299	2513	2335
MAG00300	o__Sphingomonadales (UID3310)	26	569	293	95.95	1.52	27.27	3634633	26043	3776	3777	9487	375	291	284	1712	1661
MAG00301	o__Clostridiales (UID1212)	172	261	147	97.62	0.68	0	2339028	24117	2074	2074	12443	386	323	311	1576	1503
MAG00302	k__Bacteria (UID203)	5449	104	58	60.34	1.72	0	1468313	19152	1383	1383	181187	389	317	303	2944	2812
MAG00303	o__Clostridiales (UID1226)	155	278	158	83.24	0	0	1922857	21748	1854	1854	8654	389	309	297	1530	1480
MAG00304	o__Clostridiales (UID1226)	155	278	158	100	0	0	3213014	42475	2879	2879	71010	414	334	319	3210	3044
MAG00305	o__Clostridiales (UID1212)	172	263	149	82.38	0.67	100	2422237	37517	2358	2358	7160	373	296	280	1769	1647
MAG00306	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2207045	19893	1888	1888	129464	395	340	329	3595	3335
MAG00307	k__Bacteria (UID203)	5449	103	57	57.78	4.39	0	2352170	28309	2275	2275	8724	371	301	289	2928	2785
MAG00308	f__Lachnospiraceae (UID1256)	33	333	171	98.66	0	0	2485177	31838	2205	2205	69002	413	336	322	4108	3853
MAG00309	p__Actinobacteria (UID2112)	31	211	124	63.86	2.84	0	1503894	12875	1777	1777	2377	325	248	241	1059	1022
MAG00310	o__Clostridiales (UID1212)	172	263	149	93.55	1.12	66.67	2252107	23785	2283	2283	7065	358	285	275	2699	2546
MAG00311	o__Clostridiales (UID1212)	172	261	147	96.01	0	0	2355211	24307	2117	2117	9751	384	320	308	1926	1788
MAG00312	o__Clostridiales (UID1226)	155	278	158	85.17	1.79	0	2561447	29888	2366	2366	18811	395	320	308	2099	1940
MAG00313	o__Clostridiales (UID1212)	172	263	149	87.32	0.73	50	1613555	17893	1764	1764	5124	342	272	262	1489	1407
MAG00314	g__Prevotella (UID2724)	55	567	296	88.19	1.77	42.86	2483198	36898	2125	2125	18581	426	343	326	1821	1730
MAG00315	k__Bacteria (UID203)	5449	103	57	53.43	1.75	0	1200961	20193	1458	1458	2279	304	242	229	1169	1119
MAG00316	f__Lachnospiraceae (UID1256)	33	333	171	76.61	0	0	2377950	31059	2326	2327	98113	375	302	288	3117	2891
MAG00317	o__Clostridiales (UID1212)	172	261	147	98.01	1.02	100	2427730	25655	2357	2357	75587	378	306	295	2495	2388
MAG00318	o__Clostridiales (UID1212)	172	263	149	82.08	2.74	14.29	1157670	18411	1186	1186	7126	363	287	272	1344	1273
MAG00319	k__Bacteria (UID203)	5449	102	56	52.68	0	0	1645540	15123	1664	1664	8732	351	288	279	1262	1218
MAG00320	p__Bacteroidetes (UID2605)	350	314	208	78.27	0.96	50	2261601	25847	2381	2381	3694	369	289	278	2492	2433
MAG00321	f__Lachnospiraceae (UID1286)	57	420	207	97.58	1.55	6.25	2841985	33600	2594	2594	38157	396	328	315	2128	2023
MAG00322	o__Clostridiales (UID1212)	172	263	149	95.81	1.01	0	2317314	39903	2069	2069	32595	409	337	318	2568	2366
MAG00323	o__Bacteroidales (UID2657)	160	491	268	93.28	0	0	2860875	44311	2336	2336	23384	439	369	350	1893	1813
MAG00324	f__Lachnospiraceae (UID1256)	33	333	171	99.31	0.29	33.33	2483644	30962	2307	2307	48123	380	323	310	2737	2598
MAG00325	k__Bacteria (UID203)	5449	104	58	83.62	0	0	4833098	74355	4274	4275	21841	428	338	320	1943	1835
MAG00326	o__Clostridiales (UID1226)	155	274	157	94.27	0.78	25	3522220	48157	3306	3306	72314	395	317	302	2694	2547
MAG00327	o__Bacteroidales (UID2621)	198	427	260	84.6	0.41	0	3305367	48371	3190	3190	4849	400	317	302	1539	1451
MAG00328	o__Clostridiales (UID1226)	155	278	158	66.24	0.63	100	2166722	26954	1943	1943	18877	386	321	307	2995	2848
MAG00329	k__Bacteria (UID2372)	131	177	106	99.06	0.04	100	2711563	47159	2908	2908	46559	343	282	266	2829	2582
MAG00330	f__Lachnospiraceae (UID1255)	90	354	174	95.02	0.91	0	2759420	34996	2524	2524	59046	392	322	308	2925	2707
MAG00331	o__Clostridiales (UID1212)	172	261	147	94.56	2.04	0	2736956	27613	2406	2406	91354	394	332	321	3563	3308
MAG00332	o__Clostridiales (UID1212)	172	263	149	88.48	0.81	0	1623620	15516	1723	1723	7051	347	281	272	1537	1472
MAG00333	o__Clostridiales (UID1212)	172	263	149	97.46	1.01	50	2314668	33095	2109	2109	108094	398	327	311	2690	2571
MAG00334	o__Clostridiales (UID1212)	172	261	147	92.65	0.23	100	2172122	21914	2066	2066	39754	377	310	299	1431	1392
MAG00335	f__Lachnospiraceae (UID1286)	57	420	207	93.98	1.51	16.67	3267572	41461	2977	2977	83148	395	327	313	2973	2807
MAG00336	o__Selenomonadales (UID1024)	64	334	167	99.98	1.5	0	2269108	29101	2128	2128	260362	383	322	308	2531	2388
MAG00337	k__Bacteria (UID203)	5449	103	57	57.02	3.51	50	2301026	25537	2282	2282	7637	358	289	278	3391	3272
MAG00338	o__Clostridiales (UID1212)	172	257	149	98.66	4.78	81.82	3353601	29417	3429	3429	20154	364	292	283	2536	2462
MAG00339	o__Bacteroidales (UID2654)	163	486	266	99.25	0.3	60	4813852	75392	4005	4005	76199	449	361	342	5696	5341
MAG00340	k__Bacteria (UID2372)	131	177	106	62.49	1.46	33.33	2871795	50015	3819	3819	2202	286	222	209	1548	1427
MAG00341	o__Clostridiales (UID1212)	172	261	147	99.69	0	0	3046169	32519	2956	2956	58993	378	304	293	2413	2317
MAG00342	f__Lachnospiraceae (UID1256)	33	333	171	66.25	0	0	1731759	20195	1860	1860	4158	355	287	277	1431	1370
MAG00343	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	2654307	35682	2513	2513	126575	395	322	308	2607	2448
MAG00344	o__Selenomonadales (UID1024)	64	334	167	100	1.5	0	2315778	29819	2173	2173	67476	385	320	306	5629	5171
MAG00345	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0.97	0	3769807	47529	3657	3657	82514	384	311	298	2719	2518
MAG00346	o__Clostridiales (UID1212)	172	261	147	97.28	0	0	3437535	35948	3120	3120	148606	390	321	310	3642	3361
MAG00347	o__Clostridiales (UID1226)	155	278	158	76.79	1.11	66.67	2760257	35399	2769	2769	5510	366	294	281	1741	1684
MAG00348	o__Bacteroidales (UID2621)	198	427	260	96.96	0.51	50	4015780	58444	3351	3351	31840	431	357	339	2765	2616
MAG00349	p__Actinobacteria (UID2112)	31	211	124	97.58	0	0	3078980	24487	2650	2650	90917	418	338	329	3834	3692
MAG00350	k__Bacteria (UID2372)	131	177	106	92.92	0	0	3347842	37905	3518	3518	8276	332	274	263	2430	2268
MAG00351	o__Clostridiales (UID1212)	172	263	149	57.72	2.01	0	1446749	19051	1808	1808	2541	299	244	234	1200	1163
MAG00352	k__Bacteria (UID203)	5449	104	58	63.71	3.45	0	4204481	64967	3793	3793	5653	431	336	319	1913	1819
MAG00353	p__Proteobacteria (UID3887)	1487	255	158	75.1	1.85	0	1755598	20558	2055	2055	2642	331	257	247	1857	1788
MAG00354	o__Bacteroidales (UID2657)	160	492	269	95.89	0.76	0	3549447	47842	2805	2805	42084	472	382	365	3948	3628
MAG00355	o__Clostridiales (UID1226)	155	278	158	96.06	0	0	3153726	39902	2911	2911	65787	390	327	313	3855	3578
MAG00356	o__Clostridiales (UID1226)	155	278	158	98.73	0	0	2991382	35994	2742	2742	148555	387	324	311	2292	2182
MAG00357	k__Bacteria (UID2982)	88	229	147	97.96	0.68	0	2708005	28858	2267	2267	402523	412	352	340	3264	3174
MAG00358	f__Lachnospiraceae (UID1255)	90	354	174	91.32	1.44	0	2534926	32026	2208	2208	19208	399	333	319	3382	3117
MAG00359	o__Selenomonadales (UID1024)	64	334	167	98.28	2.91	0	2127444	26365	2140	2140	15348	370	299	287	1528	1461
MAG00360	o__Clostridiales (UID1212)	172	263	149	98.32	1.23	33.33	2513403	42607	2290	2290	41860	396	321	303	2456	2300
MAG00361	k__Bacteria (UID2372)	131	177	106	99.87	0	0	3270818	57421	3197	3197	86706	370	305	287	4096	3784
MAG00362	k__Bacteria (UID203)	5449	104	58	70.69	0	0	3077788	45214	2582	2582	30271	425	359	342	1939	1859
MAG00363	p__Actinobacteria (UID2112)	31	211	124	95.63	0.81	100	2882760	22895	2533	2533	38479	412	330	321	2692	2587
MAG00364	f__Lachnospiraceae (UID1256)	33	333	171	95.03	0.32	50	2515084	31681	2349	2349	62238	385	322	308	2734	2592
MAG00365	f__Lachnospiraceae (UID1256)	33	333	171	73.37	0.68	100	2068333	25158	2097	2097	18691	369	291	279	3119	2904
MAG00366	k__Bacteria (UID203)	5449	104	58	63.51	0	0	2032011	24005	2166	2166	4253	361	289	278	1526	1463
MAG00367	o__Clostridiales (UID1212)	172	263	149	97.99	0.02	100	2456874	41742	2282	2282	18827	377	317	299	2283	2135
MAG00368	o__Bacteroidales (UID2657)	160	491	268	95.76	0.75	50	3506688	53257	2989	2989	30817	435	360	342	5547	5202
MAG00369	o__Clostridiales (UID1212)	172	263	149	92.84	1.17	33.33	2504242	44355	2499	2499	7533	391	306	288	5253	4863
MAG00370	f__Lachnospiraceae (UID1256)	33	333	171	80.94	1.58	33.33	1919911	23480	1820	1820	10845	392	317	304	2158	2080
MAG00371	f__Bifidobacteriaceae (UID1458)	77	464	220	100	0	0	2145935	23412	1760	1760	466234	422	356	343	3115	3014
MAG00372	o__Clostridiales (UID1212)	172	263	149	94.54	3.24	28.57	2329627	30694	2313	2313	13262	366	305	292	2199	2071
MAG00373	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2185496	20256	1826	1826	263722	410	348	337	3573	3321
MAG00374	o__Bacteroidales (UID2621)	198	427	260	95.65	1.09	40	4173736	63074	3871	3871	8027	410	329	313	1773	1645
MAG00375	o__Clostridiales (UID1212)	172	263	149	83.1	0.84	0	1657316	29728	1773	1773	6617	345	280	264	1642	1507
MAG00376	o__Clostridiales (UID1226)	155	278	158	98.02	0.63	0	2855695	33410	2557	2557	81624	401	331	318	2321	2167
MAG00377	o__Clostridiales (UID1212)	172	261	147	97.84	0	0	3540172	33280	3427	3427	26140	376	304	294	1724	1652
MAG00378	f__Lachnospiraceae (UID1256)	33	333	171	99.07	1.25	50	3121787	39843	3042	3042	35232	378	307	294	3119	2904
MAG00379	o__Clostridiales (UID1226)	155	278	158	93.25	0.63	0	2617332	30301	2453	2453	18948	392	317	304	1513	1448
MAG00380	o__Bacteroidales (UID2657)	160	492	269	67.38	0	0	2693732	39307	2156	2156	52382	440	375	357	1958	1864
MAG00381	o__Clostridiales (UID1212)	172	263	149	98.99	1.68	33.33	2016459	31695	1945	1945	25076	374	305	289	2444	2305
MAG00382	o__Clostridiales (UID1212)	172	263	149	80.11	2.91	57.14	1948034	25529	2108	2108	5714	331	279	267	1415	1349
MAG00383	k__Bacteria (UID203)	5449	102	56	50.16	1.79	0	1952343	19748	1959	1959	13473	362	296	286	3330	3185
MAG00384	k__Bacteria (UID203)	5449	104	58	56.9	0	0	1885800	22205	1539	1539	85498	442	374	359	2483	2422
MAG00385	o__Clostridiales (UID1212)	172	263	149	68.84	1.12	0	1335915	28080	1443	1443	5061	347	269	249	1482	1418
MAG00386	o__Clostridiales (UID1212)	172	263	149	91.81	1.36	33.33	2065207	34866	1994	1994	14675	376	304	287	2145	1998
MAG00387	o__Clostridiales (UID1212)	172	263	149	98.66	1.68	33.33	2206842	40754	2127	2127	25986	370	310	291	2927	2668
MAG00388	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2079863	36195	1951	1951	156194	386	322	303	3651	3325
MAG00389	o__Clostridiales (UID1212)	172	263	149	82.09	3.36	0	1977961	16137	2085	2085	14693	342	280	272	2072	1975
MAG00390	f__Bifidobacteriaceae (UID1458)	77	464	220	100	0.15	100	2064330	22391	1703	1703	96603	420	354	341	3115	3014
MAG00391	o__Bacteroidales (UID2657)	160	492	269	94.41	0.37	0	3991823	59025	3194	3194	66616	455	378	360	2139	1979
MAG00392	o__Bacteroidales (UID2654)	163	486	266	98.12	0.21	33.33	4994586	79166	4052	4052	145436	457	371	352	1893	1812
MAG00393	o__Clostridiales (UID1212)	172	261	147	97.16	0	0	3760845	36194	3551	3551	61662	380	310	300	1724	1652
MAG00394	f__Lachnospiraceae (UID1286)	57	420	207	82.94	2.04	25	2340804	29123	2194	2195	12499	381	321	307	2406	2285
MAG00395	g__Bacteroides (UID2691)	33	839	309	97.18	2.64	14.29	6154920	101407	4656	4656	161137	486	403	382	1986	1889
MAG00396	k__Bacteria (UID203)	5449	104	58	81.9	0	0	3353270	49917	2740	2740	84042	433	369	351	1939	1859
MAG00397	o__Clostridiales (UID1212)	172	263	149	95.41	0.45	0	2405171	41054	2278	2278	13397	375	312	294	2164	2024
MAG00398	o__Bacteroidales (UID2657)	160	491	268	97.45	0.37	0	3523701	53529	2869	2869	44406	440	377	358	5547	5202
MAG00399	p__Actinobacteria (UID2112)	31	211	124	95.03	0.4	100	2888999	22843	2561	2561	35405	410	328	319	2692	2587
